Season,Team,Player Names
2006,LOSC Lille,"['Tony Sylva', 'Grégory Malicki', 'Laurent Pichon', 'Nicolas Plestan', 'Rafael', 'Stathis Tavlaridis', 'Milivoje Vitakic', 'Peter Franquart', 'Adil Rami', 'Alexis Zywiecki', 'Grégory Tafforeau', 'Émerson', 'Matthieu Chalmé', 'Mathieu Debuchy', 'Stephan Lichtsteiner', 'Jean Makoun', 'Mathieu Bodmer', 'Stéphane Dumont', 'Flavien Le Postollec', 'Henri Ewané', 'Yohan Cabaye', 'Michel Bastos', 'Mathieu Robail', 'Ludovic Obraniak', 'Daniel Gygax', 'Kevin Mirallas', 'Johan Audel', 'Abdul Kader Keita', 'Peter Odemwingie', 'Nicolas Fauvergue', 'Souleymane Youla', 'Chris Makiese']"
2006,AS Monaco,"['Flavio Roma', 'Stéphane Ruffier', 'Yannick Quesnel', 'Guillaume Warmuz', 'Gaël Givet', 'Bolívar', 'Sylvain Monsoreau', 'François Modesto', 'Massamba Sambou', 'Cédric Mongongu', 'Leandro Cufré', 'Manuel dos Santos', 'Olivier Veigneau', 'Jerko Leko', 'Diego Pérez', 'Malaury Martin', 'Yaya Touré', 'Lucas Bernardi', 'Jaroslav Plasil', 'Gerard López', 'Thomas Mangani', 'Nicolas Maurice-Belay', 'Camel Meriem', 'Serge Gakpé', 'Juan Pablo Pino', 'Frédéric Piquionne', 'Marco Di Vaio', 'Jérémy Ménez', 'Jan Koller', 'Mohamed Kallon', 'David Gigliotti', 'Gonzalo Vargas', 'Sébastien Grax', 'Frédéric Nimani', 'Djamel Bakar', 'Alexandre Licata']"
2006,FC Girondins Bordeaux,"['Ulrich Ramé', 'Mathieu Valverde', 'Kévin Olimpa', 'Damien Dropsy', 'Marc Planus', 'Henrique', 'Joseph Enakarhire', 'Gérald Cid', 'Paul Baysse', 'Bruno Ecuele Manga', 'Franck Jurietti', 'Florian Marange', 'Benoît Trémoulinas', 'Julien Faubert', 'David Jemmali', 'Ted Lavie', 'Rio Mavuba', 'Fernando', 'Pierre Ducasse', 'Alejandro Alonso', 'Wendel', 'Johan Micoud', 'Jussiê', 'Stéphane Dalmat', 'Vladimir Smicer', 'Christian Peruchini', 'Juan Pablo Francia', 'Henri Saivet', 'Floyd Ayité', 'Gabriel Obertan', 'Fernando Cavenaghi', 'Jean-Claude Darcheville', 'Marouane Chamakh', 'Edixon Perea', 'Lilian Laslandes']"
2006,FC Paris Saint-Germain,"['Mickaël Landreau', 'Jérôme Alonzo', 'Nicolas Cousin', 'David Rozehnal', 'Mario Yepes', 'Sammy Traoré', ""Jean-Yves M'voto"", 'Larrys Mabiala', 'Mamadou Sakho', 'Sylvain Armand', 'Boukary Dramé', 'Bernard Mendy', 'Jérémy Clément', 'Édouard Cissé', 'Clément Chantôme', 'Youssouf Mulumbu', 'Albert Baning', ""Granddi N'Goyi"", 'Vikash Dhorasoo', 'David Hellebuyck', 'Paulo César', 'Jérôme Rothen', 'Cristian Rodríguez', 'Marcelo Gallardo', 'Bonaventure Kalou', 'Amara Diané', 'Fabrice Pancrate', 'Samuel Piètre', 'Pauleta', 'Péguy Luyindula', 'Pierre-Alain Frau', ""David N'Gog"", 'Yannick Boli']"
2006,RC Lens,"['Charles Itandje', 'Sébastien Chabbert', 'Arnaud Brocard', 'Hilton', 'Adama Coulibaly', 'Milan Bisevac', 'Nicolas Gillet', 'Kamil Zayatte', 'Marco Ramos', 'Grégory Vignal', 'Damian Tixier', 'Lesly Malouda', 'Yohan Demont', 'Patrick Barul', 'Adil Hermach', 'Nenad Kovacevic', 'Sidi Keita', 'Seydou Keita', 'Jonathan Lacourt', 'Adel Taarabt', 'Olivier Thomert', 'Jussiê', 'Éric Carrière', 'Mounir Diane', 'Olivier Monterrubio', 'Kévin Monnet-Paquet', 'Razak Boukari', 'Aruna Dindane', 'Daniel Cousin', 'Issam Jemâa', 'David Pollet']"
2006,AS Saint-Étienne,"['Jérémie Janot', 'Jody Viviani', 'Alan Mermillod', 'Jessy Moulin', 'Zoumana Camara', 'Vincent Hognon', 'Loïc Perrin', 'Lamine Diatta', 'Damien Perquis', 'Moustapha Sall', 'Yohan Benalouane', 'Hérita Ilunga', 'Siaka Tiéné', 'Damien Moulin', 'Mouhamadou Dabo', 'Fousseni Diawara', 'Julien Sablé', 'Christophe Landrin', 'Yohan Hautcoeur', 'Fredy Guarín', 'Daniel Bilos', 'Geoffrey Dernis', 'Ignacio Piatti', 'Lamine Sakho', 'Pascal Feindouno', 'Frédéric Piquionne', 'Ilan', 'Bafétimbi Gomis', 'Matt Moussilou', 'Marek Heinz', 'Maodomalick Faye']"
2006,FC Stade Rennes,"['Simon Pouplin', 'Christophe Revault', ""Cheick N'Diaye"", 'John Mensah', 'Grégory Bourillon', 'Jacques Faty', 'Adailton', 'Alain Rochat', 'Amadou Coulibaly', 'Erik Edman', 'Mario Melchiot', 'Romain Danzé', 'Guillaume Borne', 'Jean-Joël Perrier-Doumbé', 'Olivier Sorlin', 'Stéphane Mbia', 'Cyril Jeunechamp', 'Arnold Mvuemba', 'Pape Diop', 'Prince Oniangué', 'Étienne Didot', 'Bruno Cheyrou', 'Kévin Bru', 'Olivier Thomert', 'Sylvain Marveaux', 'John Utaka', 'Olivier Monterrubio', 'Jirès Kembo Ekoko', 'Daniel Moreira', 'Jimmy Briand', 'Youssouf Hadji', 'Julian Esteban', 'Moussa Sow']"
2006,AJ Auxerre,"['Olivier Sorin', 'Anthony Basso', 'Denis Petric', 'Mickael Castejon', 'Arnaud Sauvage', 'Fabien Cool', 'Younès Kaboul', 'Jean-Pascal Mignot', 'Stéphane Grichting', 'Baptiste Martin', 'Oumar Kalabane', 'Serge Akakpo', 'Oxence Mbani', 'Guillaume Lecacheur', 'Jean-Sébastien Jaurès', 'Bacary Sagna', 'Johan Radet', 'Mickaël Bertrand', 'Benoît Cheyrou', 'Benoît Pedretti', 'Lionel Mathis', 'Thomas Kahlenberg', 'Frédéric Thomas', 'Issa Ba', 'Krisztián Vadócz', 'Cécil Filanckembo', 'Maxime Jasse', 'Kevin Lejeune', 'Kamil Oziemczuk', 'Irélé Apo', 'Ludovic Genest', 'Alain Traoré', 'Kanga Akalé', 'Ousmane Cissokho', ""Moussa N'Diaye"", 'Ireneusz Jelen', 'Daniel Niculae', 'Luigi Pieroni']"
2006,FC Sochaux-Montbéliard,"['Teddy Richert', 'Jérémy Gavanon', 'Jérémy Deichelbohrer', 'Amine Lecomte-Addani', 'Jérémie Bréchet', 'Souleymane Diawara', 'Rabiu Afolabi', 'Miranda', 'Dusko Tosic', 'Hakim El Bounadi', 'Lionel Potillon', 'Fousseni Diawara', 'Omar Daf', 'Stéphane Pichot', 'Romain Pitau', ""Guirane N'Daw"", 'Badara Sène', 'Johann Lonfat', 'Toufik Zerara', 'Mickaël Isabey', 'Philippe Brunel', 'Karim Ziani', 'Jérôme Leroy', 'Valéry Mézague', 'Valter Birsa', 'Robin Previtali', 'Moumouni Dagano', 'Álvaro Santos', 'Anthony Le Tallec', 'Sébastien Grax', 'Julien Quercia', 'Mevlüt Erdinc']"
2006,AS Nancy-Lorraine,"['Gennaro Bracigliano', 'Olivier Sorin', 'Damien Grégorini', 'Johan Lapeyre', 'Pape Diakhaté', 'Sébastien Puygrenier', 'André Luiz', 'Cédric Lecluse', 'Damián Macaluso', 'Jérémy Sapina', 'David Sauget', 'Jonathan Brison', 'Frédéric Biancalani', 'Michaël Chrétien Basser', 'Adailton', 'Emmanuel Duchemin', 'Pascal Berenguer', ""Landry N'Guémo"", 'Abdoulaye Keita', 'Ludovic Guerriero', 'Rachid Hamdani', 'Benjamin Gavanon', 'Monsef Zerka', 'Adrián Sarkisian', 'Romain Chouleur', 'Tosin Dosunmu', 'Issiar Dia', 'Gastón Curbelo', 'Marc-Antoine Fortuné', 'Kim', 'Youssouf Hadji', 'Gergely Rudolf', 'Basile Camerling']"
2006,FC Toulouse,"['Nicolas Douchez', 'Christophe Revault', 'Abdelwaheb Sofiane Khedairia', 'Benoît Benvegnu', 'Lucien Aubey', 'Daniel Congré', 'Dominique Arribagé', 'Mohamed Fofana', 'Issa Makalou', 'Issoumaila Dao', 'Alsény Camara', 'Jérémy Mathieu', 'Walid Cherfa', 'Albin Ebondo', 'Fabinho', 'Étienne Capoue', 'Laurent Batlles', 'Nicolas Dieuze', 'Pantxi Sirieix', 'Nabil Taïder', 'Kévin Constant', 'Paulo César', 'Alexandre Bonnet', 'Achille Emaná', 'Bryan Bergougnoux', 'Fodé Mansaré', 'Antony Robic', 'Johan Elmander', 'Santos', 'Jean-Louis Akpa Akpro', 'Pavel Fort', 'Xavier Pentecôte', 'Kévin Dupuis']"
2006,FC Le Mans,"['Yohann Pelé', 'Rodolphe Roche', 'Thibault Ferrand', 'Paulo André', 'Marko Basa', 'Grégory Cerdan', 'Yannick Fischer', 'Cyriaque Louvion', 'Olivier Thomas', 'Ibrahima Camara', 'Ivan Strinic', 'Ludovic Baal', 'Samuel Bouhours', 'Laurent Bonnart', 'Jean Calvé', 'Romaric', 'Bertrand Ndzomo', 'Mathieu Coutadeur', 'Guillaume Loriot', 'Hassan Yebda', 'Daisuke Matsui', 'Stéphane Sessègnon', 'Martin Douillard', 'Chiguy Lucau', 'James Fanchone', 'Ismaël Bangoura', 'Grafite', 'Túlio de Melo', 'Mamadou Samassa', 'Modibo Maïga', 'Abdou Dieye']"
2006,FC Nantes,"['Vladimir Stojkovic', 'Fabien Barthez', 'Tony Heurtebis', 'Vincent Briant', 'Guy Ndy Assembé', 'Soilhyo Mete', 'Mauro Cetto', 'Loïc Guillon', 'Jean-Jacques Pierre', 'Adriano Duarte', 'Karim El Mourabet', 'Franck Signorino', 'Nicolas Savinaud', 'Éric Cubilier', 'Jimmy Burgho', 'Khassimirou Diop', 'Alioum Saidou', 'Bocundji Ca', 'Kévin Das Neves', 'William Vainqueur', 'Emerse Faé', 'Milos Dimitrijevic', 'Djaid Kasri', 'Jaouad Zairi', 'Guillaume Norbert', 'Dimitri Payet', 'Nourdin Boukhari', 'Aurélien Capoue', 'Imed Mhadhebi', 'Christian Wilhelmsson', 'Frédéric Da Rocha', 'Dennis Oliech', 'Luigi Pieroni', 'Julio Hernán Rossi', 'Mamadou Diallo', 'Claudiu Keseru', 'Giovanni Sio']"
2006,OGC Nizza,"['Hugo Lloris', 'Lionel Létizi', 'Damien Grégorini', 'Jérémie Moreau', 'Ibrahim Touré', 'Cédric Kanté', 'Anthar Yahia', 'Cédric Varrault', 'Jacques Abardonado', 'Drissa Diakité', 'Onyekachi Apam', 'Ismaël Gace', 'Cyril Rool', 'Olivier Veigneau', 'Rod Fanni', 'Thibault Scotto', 'Olivier Echouafni', 'Florent Balmont', 'Mahamane Traoré', 'Ederson', 'Bakari Koné', 'Souleymane Camara', 'Marama Vahirua', 'Matt Moussilou', 'David Bellion', 'Lilian Laslandes', 'Olivier Fauconnier', 'Kamel Larbi', 'Anthony Modeste']"
2006,ESTAC Troyes,"['Ronan Le Crom', 'Quentin Westberg', 'Kevin Grau', 'Brice Morin', 'Ibrahima Faye', 'Blaise Kouassi', 'Florian Boucansaud', 'Gaël Sanz', 'Auriol Guillaume', 'Grégory Paisley', 'Stéphen Drouin', 'Demetrius Ferreira', 'Nabil Berkak', 'Jean-Louis Montero', 'Éloge Enza-Yamissi', 'Cédric Faivre', ""Alassane N'Dour"", 'Jonathan Pérez', 'Blaise Matuidi', 'Jonathan Lacourt', 'Gharib Amzine', 'Yann Lachuer', 'Benjamin Nivet', 'Cédric Barbosa', 'Gaël Danic', 'Ibrahima Bangoura', 'Sébastien Dallet', 'Marek Saganowski', 'David Gigliotti', 'Zied Jaziri', 'Georges Ba', 'Weldon', 'Claudio Beauvue']"
2006,CS Sedan-Ardennes,"['Patrick Regnault', 'Stéphane Trévisan', 'Anthony Babikian', 'Alaeddine Yahia', 'Jérémy Hénin', 'Yoann Lachor', 'Jean-Michel Badiane', 'Romain Sartre', 'Steven Thicot', 'Ismaël Traoré', 'Nadir Belhadj', 'Georges Ambourouet', 'David Ducourtioux', 'David Hamed', 'Aliou Cissé', 'Jérôme Le Moigne', 'Nadjim Abdou', 'Nicolas Marin', 'Fabrice Jau', 'Morgan Amalfitano', 'Christophe Bastien', 'Nicolas Maurice-Belay', 'Damien Tibéri', 'Stéphane Noro', 'Marcus Mokaké', 'Abdelnasser Ouadah', 'Ousmane Traoré', 'Joseph-Désiré Job', 'Grégory Pujol', 'Mansour Boutabout', 'Samir Henaini']"
2006,FC Lorient,"['Fabien Audard', 'Rémy Riou', 'Lionel Cappone', 'Jean-Marc Le Rouzic', 'Sylvain Marchal', 'Michaël Ciani', 'Jérémy Morel', 'David Recorbet', 'Benjamin Genton', 'Anis Ayari', 'Christophe Jallet', 'Guillaume Moullec', 'Marc Boutruche', 'Diego Yesso', 'Carl Medjani', 'Fabrice Abriel', 'Yazid Mansouri', 'Oscar Ewolo', 'Nabil Taïder', 'Ulrich Le Pen', 'Juan Manuel Barrientos', 'Fabien Robert', 'Stéphane Pédron', 'Hamed Namouchi', 'Farid Talhaoui', 'Fabrice Fiorèse', 'Rahmane Barry', 'André-Pierre Gignac', 'Rafik Saïfi', 'Steve Marlet', ""Papis M'Bodji"", 'Kemal Bourhani', 'Mamadou Dansoko', 'Julian Pinard']"
2006,FC Valenciennes,"['Nicolas Penneteau', 'Willy Grondin', 'Stéphane Coqu', 'Abdeslam Ouaddou', 'Patrick Paauwe', 'Éric Chelle', 'Maxence Flachez', 'Ludovic Liron', 'Dame Traoré', 'Guillaume Rippert', 'Orlando Silvestri', 'Rudy Mater', 'Mody Traoré', 'Khaled Kharroubi', 'Jeovânio', 'Freddy Bourgeois', 'Geoffrey Doumeng', 'José Saez', 'Yacine Bezzaz', 'Sébastien Roudet', 'Rudy Haddad', 'Steve Savidan', 'Florin Bratu', 'Laurent Dufresne', 'Eric Hassli', 'Thomas Dossevi', 'Sébastien Heitzmann']"
2007,Olympique Lyon,"['Grégory Coupet', 'Rémy Vercoutre', 'Frédéric Roux', 'Joan Hartock', 'Sébastien Squillaci', 'Cris', 'Anderson', 'Jean-Alain Boumsong', 'Patrick Müller', 'Sandy Paillot', 'Mickaël Charvet', 'Fabio Grosso', 'Nadir Belhadj', 'François Clerc', 'Anthony Réveillère', 'Jérémy Toulalan', 'Mathieu Bodmer', 'Fábio Santos', 'Marc Crosas', 'Romain Beynié', 'Kim Källström', 'Lossémy Karaboué', 'Juninho Pernambucano', 'Hatem Ben Arfa', 'Anthony Mounier', 'Abdul Kader Keita', 'Sidney Govou', 'César Delgado', 'Karim Benzema', 'Fred', 'Loïc Rémy', 'Milan Baros']"
2007,Olympique Marseille,"['Steve Mandanda', 'Cédric Carrasso', 'Sébastien Hamel', 'Sébastien Maté', 'Julien Rodriguez', 'Gaël Givet', 'Ronald Zubar', 'Jacques Faty', 'Bostjan Cesar', ""Leyti N'Diaye"", ""Pape M'Bow"", 'Taye Taiwo', 'Juan Krupoviesa', 'Jean-Philippe Sabo', 'Habib Bèye', 'Laurent Bonnart', 'Lorik Cana', 'Benoît Cheyrou', ""Modeste M'Bami"", 'Charles Kaboré', 'Samir Nasri', 'Karim Ziani', 'Mathieu Valbuena', 'Elliot Grandin', 'Vincent Gragnic', 'Wilson Oruma', 'Milos Krstic', 'Kanga Akalé', 'Boudewijn Zenden', 'Salim Arrache', 'André Ayew', 'Fabrice Fiorèse', 'Mamadou Niang', 'Djibril Cissé', 'Matt Moussilou', 'Guy Gnabouyou']"
2007,FC Girondins Bordeaux,"['Ulrich Ramé', 'Mathieu Valverde', 'Kévin Olimpa', 'Gilles Meslien', 'Marc Planus', 'Souleymane Diawara', 'Henrique', 'Romain Brégerie', 'Bruno Ecuele Manga', 'Franck Jurietti', 'Florian Marange', 'Benoît Trémoulinas', 'Wilfried Moimbé', 'Matthieu Chalmé', 'David Jemmali', 'Ted Lavie', 'Alou Diarra', 'Fernando', 'Pierre Ducasse', 'Abdou Traoré', 'Alejandro Alonso', 'Wendel', 'Jussiê', 'Johan Micoud', 'Henri Saivet', 'Juan Pablo Francia', 'Gabriel Obertan', 'Fernando Cavenaghi', 'David Bellion', 'Marouane Chamakh', 'Edixon Perea']"
2007,AS Monaco,"['Flavio Roma', 'Stéphane Ruffier', 'Manuel Vallaurio', 'Sylvain Monsoreau', 'François Modesto', 'Bolívar', 'Vincent Muratori', 'Massamba Sambou', 'Cédric Mongongu', 'Arnaud Lescure', 'Leandro Cufré', 'Jérémy Berthod', 'Olivier Veigneau', 'Fábio Santos', 'Adriano', 'Diego Pérez', 'Jerko Leko', 'Nikola Pokrivac', 'Malaury Martin', 'Distel Zola', 'Sergio Almirón', 'Jaroslav Plasil', 'Lucas Bernardi', 'Nenê', 'Camel Meriem', 'Ignacio González', 'Steve Pinau', 'Serge Gakpé', 'Juan Pablo Pino', 'Jérémy Ménez', 'Frédéric Piquionne', 'Jan Koller', 'Mohamed Kallon', 'Djamel Bakar', 'Gonzalo Vargas']"
2007,RC Lens,"['Vedran Runje', 'Ronan Le Crom', 'Arnaud Brocard', 'Hilton', 'Adama Coulibaly', 'Lucien Aubey', 'Milan Bisevac', 'Kader Mangane', 'Nadir Belhadj', 'Marco Ramos', 'Grégory Vignal', 'Yohan Demont', 'Fabien Laurenti', 'Jonathan Martins Pereira', 'Adil Hermach', 'Nenad Kovacevic', 'Julien Sablé', 'Sidi Keita', 'Jonathan Lacourt', 'Bedsenté Gomis', 'Éric Carrière', 'Mounir Diane', 'Simon Feindouno', 'Kanga Akalé', 'Olivier Monterrubio', 'Kévin Monnet-Paquet', 'Razak Boukari', 'Seïd Khiter', 'Bonaventure Kalou', 'Aruna Dindane', 'Loïc Rémy', 'Daniel Cousin', 'Luigi Pieroni', 'Toifilou Maoulida', 'David Pollet']"
2007,AS Saint-Étienne,"['Jérémie Janot', 'Jody Viviani', 'Jessy Moulin', 'Loïc Perrin', 'Stathis Tavlaridis', 'Moustapha Sall', 'Cédric Varrault', 'Nivaldo', 'Yohan Benalouane', 'Siaka Tiéné', 'Mouhamadou Dabo', 'Fousseni Diawara', 'Boubacar Mansaly', 'Blaise Matuidi', 'Christophe Landrin', 'Fredy Guarín', 'Dimitri Payet', 'Geoffrey Dernis', 'Roudolphe Douala', 'Pascal Feindouno', 'Bafétimbi Gomis', 'Ilan', 'Lasse Nilsson', 'David Gigliotti', 'Marek Heinz', 'Maodomalick Faye']"
2007,LOSC Lille,"['Tony Sylva', 'Grégory Malicki', 'Alexandre Oukidja', 'Yohann Lacroix', 'Nicolas Plestan', 'Adil Rami', 'Peter Franquart', 'Aurélien Chedjou', 'Jérémy Taravel', 'Badis Lebbihi', 'Omar Benzerga', 'Grégory Tafforeau', 'Émerson', 'Stephan Lichtsteiner', 'Franck Béria', 'Mathieu Debuchy', 'Jerry Vandam', 'Jean Makoun', 'Rio Mavuba', 'Stéphane Dumont', 'Marko Maric', 'Henri Ewané', 'Yohan Cabaye', 'Michel Bastos', 'Ludovic Obraniak', 'Kevin Mirallas', 'Samuel Robail', 'Eden Hazard', 'Larsen Touré', 'Pierre-Alain Frau', 'Nicolas Fauvergue', 'Souleymane Youla', 'Patrick Kluivert', 'Emra Tahirovic', 'Luis Yanes', 'Chris Makiese']"
2007,FC Paris Saint-Germain,"['Mickaël Landreau', 'Jérôme Alonzo', 'Apoula Edel', 'Zoumana Camara', 'Grégory Bourillon', 'Mario Yepes', 'Sammy Traoré', 'Mamadou Sakho', 'Larrys Mabiala', 'Sylvain Armand', 'Tripy Makonda', 'Ceará', 'Bernard Mendy', 'Jérémy Clément', 'Clément Chantôme', 'Didier Digard', 'Youssouf Mulumbu', ""Granddi N'Goyi"", 'Bassirou Dembélé', 'Younousse Sankharé', 'Jérôme Rothen', 'Souza', 'Marcelo Gallardo', 'Maxime Partouche', 'Amara Diané', 'Pauleta', 'Péguy Luyindula', 'Pierre-Alain Frau', 'Loris Arnaud', ""David N'Gog"", 'Éverton Santos', 'Yannick Boli']"
2007,FC Stade Rennes,"['Simon Pouplin', 'Patrice Luzi', 'Fabrice Catherine', 'Benjamin Levacher', 'John Mensah', 'Petter Hansson', 'Djimi Traoré', 'Bira Dembélé', 'Samuel Souprayen', 'Erik Edman', 'Elderson', 'Rod Fanni', 'Romain Danzé', 'Guillaume Borne', 'Stéphane Mbia', 'Olivier Sorlin', 'Cyril Jeunechamp', 'Fabien Lemoine', ""Yann M'Vila"", 'Prince Oniangué', 'Étienne Didot', 'Bruno Cheyrou', 'Kévin Bru', 'Olivier Thomert', 'Jérôme Leroy', 'Sylvain Marveaux', 'Felix Katongo', 'Emerson', 'Jirès Kembo Ekoko', 'Lhadji Badiane', 'Sylvain Wiltord', 'Mickaël Pagis', 'Daniel Moreira', 'Jimmy Briand', 'Moussa Sow', 'Julian Esteban']"
2007,FC Le Mans,"['Yohann Pelé', 'Rodolphe Roche', 'Thibault Ferrand', 'Marko Basa', 'Antônio Géder', 'Grégory Cerdan', 'Cyriaque Louvion', 'Khaled Adénon', 'Clément Pinault', 'Paulo André', 'Ibrahima Camara', 'Samuel Bouhours', 'Ludovic Baal', 'Jean Calvé', 'Saber Ben Frej', 'Romaric', 'Alphousseyni Keita', 'Mathieu Coutadeur', 'Hassan Yebda', 'Guillaume Loriot', 'Daisuke Matsui', 'Stéphane Sessègnon', 'Gervinho', 'Martin Douillard', 'Brahim El Bahri', 'Mathieu Dossevi', 'Grafite', 'Túlio de Melo', 'Anthony Le Tallec', 'Modibo Maïga', 'Mamadou Samassa', 'Abdou Dieye']"
2007,FC Toulouse,"['Nicolas Douchez', 'Rudy Riou', 'Alan Mermillod', 'Mauro Cetto', 'Daniel Congré', 'Mohamed Fofana', 'Jon Jönsson', 'Dominique Arribagé', 'Issoumaila Dao', 'Issa Makalou', 'Jérémy Mathieu', 'Hérita Ilunga', ""Cheikh M'Bengue"", 'Franck Tabanou', 'Albin Ebondo', 'Eduardo Ratinho', 'Fabinho', 'Étienne Capoue', 'Nicolas Dieuze', 'Moussa Sissoko', 'Laurent Batlles', 'Pantxi Sirieix', 'Kévin Constant', 'Paulo César', 'Achille Emaná', 'Bryan Bergougnoux', 'Fodé Mansaré', 'Salim Arrache', 'Johan Elmander', 'André-Pierre Gignac', 'Santos', 'Kévin Dupuis']"
2007,OGC Nizza,"['Hugo Lloris', 'Lionel Létizi', 'Jérémie Moreau', 'Maxime Montay', 'Onyekachi Apam', 'Vincent Hognon', 'Cédric Kanté', 'Drissa Diakité', 'Gérald Cid', 'Jacques Abardonado', 'Alaeddine Yahia', 'Ismaël Gace', 'Anthony Scaramozzino', 'Cyril Rool', 'Patrick Barul', 'Christopher Pastor', 'Cyril Jeunechamp', 'Olivier Echouafni', 'Florent Balmont', 'David Hellebuyck', 'Mahamane Traoré', 'Ederson', 'Bakari Koné', 'Nduka Ozokwo', 'Habib Bamogo', 'Derek Asamoah', 'Anthony Modeste', 'Lilian Laslandes', 'Joseph-Désiré Job', 'Matt Moussilou', 'Kamel Larbi', 'Mohammed Yahaya']"
2007,AS Nancy-Lorraine,"['Gennaro Bracigliano', 'Damien Grégorini', 'Johan Lapeyre', 'Sébastien Puygrenier', 'André Luiz', 'Damián Macaluso', 'Yamoudou Camara', 'David Sauget', 'Jonathan Brison', 'Frédéric Biancalani', 'Michaël Chrétien Basser', 'Adailton', 'Pascal Berenguer', ""Landry N'Guémo"", 'Emmanuel Duchemin', 'Ludovic Guerriero', 'Momar Faye', ""Alfred N'Diaye"", 'Benjamin Gavanon', 'Monsef Zerka', 'Adrián Sarkisian', 'Chris Malonga', 'Issiar Dia', 'Kim', 'Marc-Antoine Fortuné', 'Youssouf Hadji', 'Gastón Curbelo', 'Basile Camerling']"
2007,FC Sochaux-Montbéliard,"['Teddy Richert', 'Jérémy Gavanon', 'Matthieu Dreyer', 'Jérémie Bréchet', 'Rabiu Afolabi', 'Damien Perquis', 'Maxime Josse', 'Hakim El Bounadi', ""Armand N'Djama"", 'Bojan Jokic', 'Boukary Dramé', 'Stéphane Pichot', 'Omar Daf', ""Guirane N'Daw"", 'Romain Pitau', 'Badara Sène', 'Lionel Mathis', 'Vincent Nogueira', 'Benjamin Genghini', 'Mickaël Isabey', 'Nicolas Maurice-Belay', 'Stéphane Dalmat', 'Valter Birsa', 'Fabrice Pancrate', 'Mevlüt Erdinc', 'Julien Quercia', 'Álvaro Santos', 'Sébastien Grax', 'Kandia Traoré', 'Moumouni Dagano', 'Gonzalo Vargas', 'Sloan Privat']"
2007,AJ Auxerre,"['Olivier Sorin', 'Rémy Riou', 'Denis Petric', 'Stéphane Véron', 'Gabriel Tamas', 'Jean-Pascal Mignot', 'Sammy Traoré', 'Stéphane Grichting', 'Marcos António', 'Baptiste Martin', 'Onanga Itoua', 'Jérémy Messiba', 'Jean-Sébastien Jaurès', 'Robert Popov', 'Benoît Pedretti', ""Delvin N'Dinga"", 'Thomas Kahlenberg', 'Frédéric Thomas', 'Issa Ba', 'Maxime Jasse', 'Kevin Lejeune', 'Vlad Munteanu', 'Kamel Chafni', 'Jean-Michel Lesage', 'Alain Traoré', 'Ludovic Genest', 'Steeven Langil', 'Dennis Oliech', 'Daniel Niculae', 'Ireneusz Jelen', 'Toifilou Maoulida', 'Julien Quercia', 'Lynel Kitambala']"
2007,FC Valenciennes,"['Nicolas Penneteau', 'Willy Grondin', 'Stéphane Coqu', 'Abdeslam Ouaddou', 'Éric Chelle', 'David Sommeil', 'Williams Martínez', 'Dame Traoré', 'Guillaume Rippert', 'Rudy Mater', 'David Ducourtioux', 'Mody Traoré', 'Carlos Sánchez', 'Jeovânio', 'Khaled Kharroubi', 'José Saez', 'Geoffrey Doumeng', 'Djamel Belmadi', 'Yacine Bezzaz', 'Sébastien Roudet', 'Johan Audel', 'Steve Savidan', 'Grégory Pujol', 'Filip Sebo', 'Tidiane Dia']"
2007,RC Straßburg Alsace,"['Stéphane Cassard', 'Nicolas Puydebois', 'Régis Gurtner', 'Habib Bellaïd', 'Ahmed Kantari', 'Anthony Weber', 'Grégory Paisley', 'Manuel dos Santos', 'Jean-Christophe Vergerolle', 'Yann Schneider', 'Zoltán Szélesi', 'Guillaume Lacour', 'Stéphane Tritz', 'Ferrugem', 'Morgan Schneiderlin', 'Pierre Ducrocq', 'Mamadou Bah', 'Quentin Othon', 'Edgar Loué', 'Renaud Cohade', 'Pascal Johansen', 'Pascal Camadini', 'Ahmed Abou-Mosalem', 'Emil Gargorov', 'Romain Gasmi', 'Mustafa Durak', 'Yacine Abdessadki', 'James Fanchone', 'Ali Mathlouthi', 'Simon Zenke', 'Wason Rentería', 'Éric Mouloungui', 'Kévin Gameiro', 'Álvaro Santos', 'Jacob Mulenga', 'David Ledy']"
2007,FC Lorient,"['Fabien Audard', 'Lionel Cappone', 'Romain Salin', 'Michaël Ciani', 'Jérémy Morel', 'Sylvain Marchal', 'Benjamin Genton', 'Medhi Benatia', 'Claude Dielna', 'Alain Cantareil', 'Bertrand Robert', 'Christophe Jallet', 'Marc Boutruche', 'Andrew Jacobson', 'Fabrice Abriel', 'Yohan Hautcoeur', 'Oscar Ewolo', 'Yazid Mansouri', 'Ricardo Sophie', 'Nicolas Marin', 'Yann Jouffre', 'Ulrich Le Pen', 'Fabien Robert', 'Hamed Namouchi', 'Marama Vahirua', 'Rafik Saïfi', 'Kemal Bourhani', ""Papis M'Bodji"", 'Frédéric Nimani', 'Rafael Moura', 'Julian Pinard']"
